,index,stimulus_id,utterance,correct_guess,speaker_id,listener_id,scan_id,instance_type,target_id,tokens,dataset,mentions_target_class,uses_object_lang,uses_spatial_lang,uses_color_lang,uses_shape_lang,is_train,target_object,summarized_utterance,anchor_objects,referential_order,ref_objects_rel
142,9038,scene0151_00-radiator-2-17-23,The correct radiator is the one behind the television.,True,411,127,scene0151_00,radiator,17,"['the', 'correct', 'radiator', 'is', 'the', 'one', 'behind', 'the', 'television']",nr3d,True,True,True,False,False,True,radiator,the radiator behind the television.,['tv'],"['tv', 'radiator']","[['tv', 'tv stand', 'fan', 'bar', 'car', 'picture', 'remote', 'monitor', 'mail', 'salt', 'laptop'], ['radiator', 'boiler', 'fan', 'piano', 'rod', 'vent', 'refrigerator', 'car', 'heater', 'pipe', 'rail']]"
143,23411,scene0108_00-whiteboard-2-31-18,The whiteboard we are looking for is sitting on top of a desk.  Please do not choose the one on the floor.,True,154,70,scene0108_00,whiteboard,31,"['the', 'whiteboard', 'we', 'are', 'looking', 'for', 'is', 'sitting', 'on', 'top', 'of', 'a', 'desk', 'please', 'do', 'not', 'choose', 'the', 'one', 'on', 'the', 'floor']",nr3d,True,True,True,False,False,True,whiteboard,the whiteboard on top of a desk.,['desk'],"['desk', 'whiteboard']","[['desk', 'table', 'dining table', 'side table', 'workbench', 'end table', 'tv stand', 'furniture', 'bar', 'chair', 'drawer'], ['whiteboard', 'board', 'blackboard', 'sign', 'painting', 'whiteboard eraser', 'picture', 'bulletin board', 'notepad', 'display', 'cardboard']]"
144,27316,scene0060_00-monitor-2-0-13,Choose the monitor that's positioned the lowest (closest to the counter). It also appears to be next to a printer.,True,402,596,scene0060_00,monitor,0,"['choose', 'the', 'monitor', 'that', 'is', 'positioned', 'the', 'lowest', '(', 'closest', 'to', 'the', 'counter', ')', 'it', 'also', 'appears', 'to', 'be', 'next', 'to', 'a', 'printer']",nr3d,True,True,True,False,False,True,monitor,choose the lowest monitor next to a printer.,['printer'],"['printer', 'monitor']","[['printer', 'copier', 'paper', 'scanner', 'machine', 'picture', 'mail', 'keyboard', 'coffee maker', 'laptop', 'heater'], ['monitor', 'tv', 'display', 'remote', 'picture', 'machine', 'alarm', 'controller', 'laptop', 'scale', 'heater']]"
145,22496,scene0101_00-shoes-5-15-14-16-17-18,"if looking at the table with the tv from the middle of the room, the 2nd pair of shoes from the right.",True,94,564,scene0101_00,shoes,15,"['if', 'looking', 'at', 'the', 'table', 'with', 'the', 'tv', 'from', 'the', 'middle', 'of', 'the', 'room', 'the', 'second', 'pair', 'of', 'shoes', 'from', 'the', 'right']",nr3d,True,True,True,False,False,True,shoe,the second pair of shoes from the right when looking at the table with the tv from the middle of the room.,"['table', 'tv']","['table', 'tv', 'shoe']","[['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand'], ['tv', 'tv stand', 'fan', 'bar', 'car', 'picture', 'remote', 'monitor', 'mail', 'salt', 'laptop'], ['shoe', 'boots', 'slipper', 'sock', 'step', 'shoe rack', 'picture', 'object', 'tire', 'box', 'mouse']]"
146,13244,scene0526_00-chair-3-4-2-3,the chair that doesn't have one across from it.,True,67,132,scene0526_00,chair,4,"['the', 'chair', 'that', 'does', 'not', 'have', 'one', 'across', 'from', 'it']",nr3d,True,True,True,False,False,True,chair,the chair without an opposite chair.,[],['chair'],"[['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
147,1115,scene0017_00-monitor-4-14-13-15-16,"Looking at the windows, choose the monitor that in on the right side and nearest you. Nearest the blue door.",True,702,220,scene0017_00,monitor,14,"['looking', 'at', 'the', 'windows', 'choose', 'the', 'monitor', 'that', 'in', 'on', 'the', 'right', 'side', 'and', 'nearest', 'you', 'nearest', 'the', 'blue', 'door']",nr3d,True,True,True,True,False,True,monitor,the monitor on the right side and nearest the blue door.,['door'],"['door', 'monitor']","[['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window'], ['monitor', 'tv', 'display', 'remote', 'picture', 'machine', 'alarm', 'controller', 'laptop', 'scale', 'heater']]"
148,3940,scene0505_00-keyboard-4-41-40-42-48,The keyboard in front of a silver monitor on a desk with two keyboards and a yellow cord,True,163,609,scene0505_00,keyboard,41,"['the', 'keyboard', 'in', 'front', 'of', 'a', 'silver', 'monitor', 'on', 'a', 'desk', 'with', 'two', 'keyboards', 'and', 'a', 'yellow', 'cord']",nr3d,True,True,True,True,False,True,keyboard,the keyboard in front of a silver monitor on a desk.,"['monitor', 'desk']","['monitor', 'desk', 'keyboard']","[['monitor', 'tv', 'display', 'remote', 'picture', 'machine', 'alarm', 'controller', 'laptop', 'scale', 'heater'], ['desk', 'table', 'dining table', 'side table', 'workbench', 'end table', 'tv stand', 'furniture', 'bar', 'chair', 'drawer'], ['keyboard', 'keyboard piano', 'laptop', 'printer', 'controller', 'machine', 'picture', 'remote', 'heater', 'notepad', 'block']]"
149,4462,scene0155_00-lamp-4-9-6-7-8,Table lamp that's  closest to the individual cubby desk,True,694,85,scene0155_00,lamp,9,"['table', 'lamp', 'that', 'is', 'closest', 'to', 'the', 'individual', 'cubby', 'desk']",nr3d,True,True,True,False,False,True,desk lamp,the table lamp closest to the individual cubby desk.,['desk'],"['desk', 'desk lamp']","[['desk', 'table', 'dining table', 'side table', 'workbench', 'end table', 'tv stand', 'furniture', 'bar', 'chair', 'drawer'], ['desk lamp', 'lamp', 'night light', 'desk', 'light', 'ceiling light', 'studio light', 'power outlet', 'candle', 'film light', 'pen holder']]"
150,18953,scene0150_00-chair-6-8-1-9-10-11-12,"Facing the white board, the second chair from the right.",True,564,564,scene0150_00,chair,8,"['facing', 'the', 'white', 'board', 'the', 'second', 'chair', 'from', 'the', 'right']",nr3d,True,True,True,True,False,True,chair,the second chair from the right facing the white board.,['whiteboard'],"['whiteboard', 'chair']","[['whiteboard', 'board', 'blackboard', 'sign', 'painting', 'whiteboard eraser', 'picture', 'bulletin board', 'notepad', 'display', 'cardboard'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
151,21249,scene0604_00-cabinet-2-8-9,It is the large set of over counter cabinets to the left of the couch.,True,56,661,scene0604_00,cabinet,8,"['it', 'is', 'the', 'large', 'set', 'of', 'over', 'counter', 'cabinets', 'to', 'the', 'left', 'of', 'the', 'couch']",nr3d,True,True,True,False,True,True,cabinet,the large set of over counter cabinets to the left of the couch.,['couch'],"['couch', 'cabinet']","[['couch', 'couch cushions', 'sofa', 'sofa bed', 'sofa chair', 'furniture', 'armchair', 'pillow', 'futon', 'chair', 'seat'], ['cabinet', 'kitchen cabinet', 'cabinet door', 'file cabinet', 'wardrobe cabinet', 'drawer', 'bathroom cabinet', 'display', 'case', 'box', 'board']]"
152,18952,scene0386_00-desk-2-1-0,It's the desk with only one set of drawers underneath it.,False,181,706,scene0386_00,desk,1,"['it', 'is', 'the', 'desk', 'with', 'only', 'one', 'set', 'of', 'drawers', 'underneath', 'it']",nr3d,True,True,True,False,False,True,desk,the desk with one set of drawers underneath.,['drawer'],"['drawer', 'desk']","[['drawer', 'cabinet', 'dresser', 'box', 'kitchen cabinet', 'toolbox', 'file cabinet', 'counter', 'jewelry box', 'storage box', 'cabinet door'], ['desk', 'table', 'dining table', 'side table', 'workbench', 'end table', 'tv stand', 'furniture', 'bar', 'chair', 'drawer']]"
153,8931,scene0176_00-picture-4-12-11-16-17,"Facing the window, the picture in the upper right corner.",True,564,562,scene0176_00,picture,12,"['facing', 'the', 'window', 'the', 'picture', 'in', 'the', 'upper', 'right', 'corner']",nr3d,True,True,True,False,False,True,picture,the picture in the upper right corner.,[],['picture'],"[['picture', 'block', 'machine', 'object', 'case', 'clip', 'board', 'heater', 'decoration', 'ledge', 'light']]"
154,23435,scene0513_00-table-4-4-3-5-8,the middle round table,True,220,27,scene0513_00,table,4,"['the', 'middle', 'round', 'table']",nr3d,True,True,True,False,False,True,table,the round table in the middle.,['picture'],"['picture', 'table']","[['picture', 'block', 'machine', 'object', 'case', 'clip', 'board', 'heater', 'decoration', 'ledge', 'light'], ['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand']]"
155,25001,scene0286_00-lamp-2-20-19,Facing the foot of the bed that lamp on the right.,True,564,437,scene0286_00,lamp,20,"['facing', 'the', 'foot', 'of', 'the', 'bed', 'that', 'lamp', 'on', 'the', 'right']",nr3d,True,True,True,False,False,True,lamp,the lamp on the right side of the foot of the bed.,['bed'],"['bed', 'lamp']","[['bed', 'mattress', 'sofa bed', 'car', 'pillow', 'tv', 'boat', 'headboard', 'futon', 'seat', 'couch'], ['lamp', 'desk lamp', 'light', 'cup', 'candle', 'salt', 'fan', 'night light', 'mug', 'tv', 'bin']]"
156,17867,scene0694_00-end_table-3-21-25-30,"Of the 3 end tables, this one is in the middle of the 3.",False,659,564,scene0694_00,end table,21,"['of', 'the', 'three', 'end', 'tables', 'this', 'one', 'is', 'in', 'the', 'middle', 'of', 'the', 'three']",nr3d,True,True,True,False,False,True,end table,the middle end table.,['picture'],"['picture', 'end table']","[['picture', 'block', 'machine', 'object', 'case', 'clip', 'board', 'heater', 'decoration', 'ledge', 'light'], ['end table', 'side table', 'table', 'coffee table', 'dining table', 'nightstand', 'folded table', 'tv stand', 'furniture', 'desk', 'round table']]"
157,25769,scene0619_00-desk-2-20-6,Select the desk that only contains one computer monitor on it.,True,617,595,scene0619_00,desk,20,"['select', 'the', 'desk', 'that', 'only', 'contains', 'one', 'computer', 'monitor', 'on', 'it']",nr3d,True,True,True,False,False,True,desk,the desk with only one computer monitor.,['monitor'],"['monitor', 'desk']","[['monitor', 'tv', 'display', 'remote', 'picture', 'machine', 'alarm', 'controller', 'laptop', 'scale', 'heater'], ['desk', 'table', 'dining table', 'side table', 'workbench', 'end table', 'tv stand', 'furniture', 'bar', 'chair', 'drawer']]"
158,10368,scene0571_00-door-2-6-9,door without the gold handle. DOES NOT open directly into bathroom,True,362,709,scene0571_00,door,6,"['door', 'without', 'the', 'gold', 'handle', 'does', 'not', 'open', 'directly', 'into', 'bathroom']",nr3d,True,True,True,True,False,True,door,the door that does not open directly into the bathroom.,['toilet'],"['toilet', 'picture', 'door']","[['toilet', 'toiletry', 'toilet paper', 'picture', 'bathroom stall', 'toilet brush', 'changing station', 'trash bin', 'closet', 'urinal', 'trash can'], ['picture', 'block', 'machine', 'object', 'case', 'clip', 'board', 'heater', 'decoration', 'ledge', 'light'], ['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window']]"
159,20038,scene0098_00-bookshelf-2-20-21,The bookcase that is right next to the door.,True,491,49,scene0098_00,bookshelf,20,"['the', 'bookcase', 'that', 'is', 'right', 'next', 'to', 'the', 'door']",nr3d,True,True,True,False,False,True,bookshelf,the bookcase next to the door.,['door'],"['door', 'bookshelf']","[['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window'], ['bookshelf', 'shelf', 'closet shelf', 'storage shelf', 'wardrobe cabinet', 'pantry shelf', 'closet', 'kitchen cabinet', 'cabinet', 'wardrobe closet', 'display case']]"
160,22840,scene0467_00-cabinet-2-17-33,"When standing in the middle of the room facing the cabinets, the correct one is on the left.",True,411,321,scene0467_00,cabinet,17,"['when', 'standing', 'in', 'the', 'middle', 'of', 'the', 'room', 'facing', 'the', 'cabinets', 'the', 'correct', 'one', 'is', 'on', 'the', 'left']",nr3d,True,True,True,False,False,True,cabinet,the cabinet on the left when standing in the middle of the room facing the cabinets.,[],['cabinet'],"[['cabinet', 'kitchen cabinet', 'cabinet door', 'file cabinet', 'wardrobe cabinet', 'drawer', 'bathroom cabinet', 'display', 'case', 'box', 'board']]"
161,4282,scene0489_00-monitor-2-6-5,Monitor closest to the blue filing cabinets,True,694,85,scene0489_00,monitor,6,"['monitor', 'closest', 'to', 'the', 'blue', 'filing', 'cabinets']",nr3d,True,True,True,True,False,True,monitor,the monitor closest to the blue filing cabinets.,['file cabinet'],"['file cabinet', 'monitor']","[['file cabinet', 'cabinet', 'cabinet door', 'file organizer', 'wardrobe cabinet', 'storage bin', 'drawer', 'kitchen cabinet', 'storage box', 'bathroom cabinet', 'folder'], ['monitor', 'tv', 'display', 'remote', 'picture', 'machine', 'alarm', 'controller', 'laptop', 'scale', 'heater']]"
162,16780,scene0178_00-lamp-5-9-8-10-18-19,The lamp beside the chair in the corner.,True,501,29,scene0178_00,lamp,9,"['the', 'lamp', 'beside', 'the', 'chair', 'in', 'the', 'corner']",nr3d,True,True,True,False,False,True,lamp,the lamp beside the chair in the corner.,['chair'],"['chair', 'lamp']","[['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch'], ['lamp', 'desk lamp', 'light', 'cup', 'candle', 'salt', 'fan', 'night light', 'mug', 'tv', 'bin']]"
163,8638,scene0295_00-window-2-11-0,choose the left window,True,356,556,scene0295_00,window,11,"['choose', 'the', 'left', 'window']",nr3d,True,True,True,False,False,True,window,choose the left window.,[],['window'],"[['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent']]"
164,3214,scene0047_00-cabinet-3-16-0-35,find the cabinet directly across from the refrigerator,True,288,401,scene0047_00,cabinet,16,"['find', 'the', 'cabinet', 'directly', 'across', 'from', 'the', 'refrigerator']",nr3d,True,True,True,False,False,True,cabinet,the cabinet across from the refrigerator.,['refrigerator'],"['refrigerator', 'cabinet']","[['refrigerator', 'mini fridge', 'vending machine', 'cabinet door', 'kitchen cabinet', 'file cabinet', 'cabinet', 'door', 'oven', 'tv', 'bathroom cabinet'], ['cabinet', 'kitchen cabinet', 'cabinet door', 'file cabinet', 'wardrobe cabinet', 'drawer', 'bathroom cabinet', 'display', 'case', 'box', 'board']]"
165,28250,scene0104_00-cabinets-2-0-42,The left side of the white cabinets,True,67,554,scene0104_00,cabinets,0,"['the', 'left', 'side', 'of', 'the', 'white', 'cabinets']",nr3d,True,True,True,True,False,True,cabinet,the white cabinets on the left side.,['picture'],"['picture', 'cabinet']","[['picture', 'block', 'machine', 'object', 'case', 'clip', 'board', 'heater', 'decoration', 'ledge', 'light'], ['cabinet', 'kitchen cabinet', 'cabinet door', 'file cabinet', 'wardrobe cabinet', 'drawer', 'bathroom cabinet', 'display', 'case', 'box', 'board']]"
166,4822,scene0151_00-radiator-2-23-17,The radiator next to the wood burning stove,True,596,572,scene0151_00,radiator,23,"['the', 'radiator', 'next', 'to', 'the', 'wood', 'burning', 'stove']",nr3d,True,True,True,False,False,True,radiator,the radiator next to the wood burning stove.,['fireplace'],"['fireplace', 'radiator']","[['fireplace', 'oven', 'stove', 'bookshelf', 'tv stand', 'furniture', 'heater', 'candle', 'couch', 'decoration', 'structure'], ['radiator', 'boiler', 'fan', 'piano', 'rod', 'vent', 'refrigerator', 'car', 'heater', 'pipe', 'rail']]"
167,10888,scene0098_00-chair-4-26-2-24-25,the chair that is facing the middle of the room and not at the desk,True,67,706,scene0098_00,chair,26,"['the', 'chair', 'that', 'is', 'facing', 'the', 'middle', 'of', 'the', 'room', 'and', 'not', 'at', 'the', 'desk']",nr3d,True,True,True,False,False,True,chair,the chair facing the middle of the room.,['picture'],"['picture', 'chair']","[['picture', 'block', 'machine', 'object', 'case', 'clip', 'board', 'heater', 'decoration', 'ledge', 'light'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
168,23379,scene0344_00-armchair-4-4-0-1-3,the armchair that is most under the table,False,668,390,scene0344_00,armchair,4,"['the', 'armchair', 'that', 'is', 'most', 'under', 'the', 'table']",nr3d,True,True,True,False,False,True,armchair,the armchair under the table.,['table'],"['table', 'armchair']","[['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand'], ['armchair', 'chair', 'office chair', 'furniture', 'rocking chair', 'folded chair', 'couch', 'sofa chair', 'seat', 'carseat', 'footstool']]"
169,4664,scene0132_00-table-4-13-10-11-12,the table in between the two brown chairs,True,286,233,scene0132_00,table,13,"['the', 'table', 'in', 'between', 'the', 'two', 'brown', 'chairs']",nr3d,True,True,True,True,False,True,table,the table between two brown chairs.,['chair'],"['chair', 'table']","[['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch'], ['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand']]"
