,index,stimulus_id,utterance,correct_guess,speaker_id,listener_id,scan_id,instance_type,target_id,tokens,dataset,mentions_target_class,uses_object_lang,uses_spatial_lang,uses_color_lang,uses_shape_lang,is_train,target_object,summarized_utterance,anchor_objects,referential_order,ref_objects_rel
191,10737,scene0529_00-kitchen_cabinets-2-14-13,Select the lower kitchen cabinet under the sink.,True,597,625,scene0529_00,kitchen cabinets,14,"['select', 'the', 'lower', 'kitchen', 'cabinet', 'under', 'the', 'sink']",nr3d,True,True,True,False,False,True,cabinet,the lower kitchen cabinet under the sink.,['sink'],"['sink', 'cabinet']","[['sink', 'soap dish', 'toilet', 'bathroom counter', 'soap', 'boat', 'counter', 'washing machine', 'picture', 'water fountain', 'bath products'], ['cabinet', 'kitchen cabinet', 'cabinet door', 'file cabinet', 'wardrobe cabinet', 'drawer', 'bathroom cabinet', 'display', 'case', 'box', 'board']]"
192,25915,scene0419_00-kitchen_cabinets-3-13-53-65,The kitchen cabinets above the stove,True,434,714,scene0419_00,kitchen cabinets,13,"['the', 'kitchen', 'cabinets', 'above', 'the', 'stove']",nr3d,True,True,True,False,False,True,cabinet,the cabinets above the stove.,['stove'],"['stove', 'cabinet']","[['stove', 'stovetop', 'oven', 'heater', 'machine', 'microwave', 'toaster', 'picture', 'pot', 'vent', 'step'], ['cabinet', 'kitchen cabinet', 'cabinet door', 'file cabinet', 'wardrobe cabinet', 'drawer', 'bathroom cabinet', 'display', 'case', 'box', 'board']]"
193,23648,scene0049_00-picture-4-20-0-18-19,Choose the picture that is in the middle.,True,183,315,scene0049_00,picture,20,"['choose', 'the', 'picture', 'that', 'is', 'in', 'the', 'middle']",nr3d,True,True,True,False,False,True,picture,choose the picture in the middle.,[],['picture'],"[['picture', 'block', 'machine', 'object', 'case', 'clip', 'board', 'heater', 'decoration', 'ledge', 'light']]"
194,26209,scene0680_00-chair-5-7-5-6-8-9,The middle chair that's next to the whiteboard.,True,192,29,scene0680_00,chair,7,"['the', 'middle', 'chair', 'that', 'is', 'next', 'to', 'the', 'whiteboard']",nr3d,True,True,True,False,False,True,chair,the chair next to the whiteboard.,['whiteboard'],"['whiteboard', 'chair']","[['whiteboard', 'board', 'blackboard', 'sign', 'painting', 'whiteboard eraser', 'picture', 'bulletin board', 'notepad', 'display', 'cardboard'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
195,3719,scene0079_00-chair-5-12-13-14-15-16,the chair in front of the monitor on the desk,True,220,85,scene0079_00,chair,12,"['the', 'chair', 'in', 'front', 'of', 'the', 'monitor', 'on', 'the', 'desk']",nr3d,True,True,True,False,False,True,chair,the chair in front of the desk monitor.,['desk'],"['desk', 'chair']","[['desk', 'table', 'dining table', 'side table', 'workbench', 'end table', 'tv stand', 'furniture', 'bar', 'chair', 'drawer'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
196,8620,scene0499_00-chair-5-27-23-24-25-26,A chair that is at a table with 4 chairs and is also the closest chair to the ping pong table,True,163,21,scene0499_00,chair,27,"['a', 'chair', 'that', 'is', 'at', 'a', 'table', 'with', 'four', 'chairs', 'and', 'is', 'also', 'the', 'closest', 'chair', 'to', 'the', 'ping', 'pong', 'table']",nr3d,True,True,True,False,False,True,chair,the closest chair to the ping pong table.,['ping pong table'],"['ping pong table', 'chair']","[['ping pong table', 'ping pong paddle', 'pool table', 'foosball table', 'table', 'dining table', 'coffee table', 'folded table', 'tv stand', 'cutting board', 'side table'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
197,6188,scene0006_00-curtain-3-3-31-32,The curtains located in between the two,True,694,190,scene0006_00,curtain,3,"['the', 'curtains', 'located', 'in', 'between', 'the', 'two']",nr3d,True,True,True,False,False,True,curtain,the curtains between two objects.,['object'],"['object', 'curtain']","[['object', 'picture', 'block', 'machine', 'container', 'case', 'structure', 'box', 'decoration', 'light', 'doll'], ['curtain', 'curtain rod', 'cloth', 'shower curtain', 'blinds', 'blanket', 'window', 'decoration', 'screen', 'wall hanging', 'toilet paper']]"
198,1653,scene0391_00-desk-6-22-16-18-19-20-21,facing the desks. the desk to the far right in a row by itself,True,224,353,scene0391_00,desk,22,"['facing', 'the', 'desks', 'the', 'desk', 'to', 'the', 'far', 'right', 'in', 'a', 'row', 'by', 'itself']",nr3d,True,True,True,False,False,True,desk,the desk to the far right in a row by itself.,['rod'],"['rod', 'desk']","[['rod', 'closet rod', 'picture', 'machine', 'iron', 'dolly', 'mat', 'rail', 'block', 'object', 'clip'], ['desk', 'table', 'dining table', 'side table', 'workbench', 'end table', 'tv stand', 'furniture', 'bar', 'chair', 'drawer']]"
199,912,scene0331_00-radiator-2-30-23,"the radiator against the wall near the bed, not against the window",True,67,82,scene0331_00,radiator,30,"['the', 'radiator', 'against', 'the', 'wall', 'near', 'the', 'bed', 'not', 'against', 'the', 'window']",nr3d,True,True,True,False,False,True,radiator,the radiator against the wall near the bed.,"['wall', 'bed']","['wall', 'bed', 'radiator']","[['wall', 'picture', 'machine', 'block', 'board', 'mail', 'case', 'salt', 'scale', 'decoration', 'ball'], ['bed', 'mattress', 'sofa bed', 'car', 'pillow', 'tv', 'boat', 'headboard', 'futon', 'seat', 'couch'], ['radiator', 'boiler', 'fan', 'piano', 'rod', 'vent', 'refrigerator', 'car', 'heater', 'pipe', 'rail']]"
200,23253,scene0309_00-plant-3-12-11-43,The plant by itself.,False,564,56,scene0309_00,plant,12,"['the', 'plant', 'by', 'itself']",nr3d,True,True,True,False,False,True,plant,the lone plant.,[],['plant'],"[['plant', 'pot', 'potted plant', 'picture', 'flowerpot', 'decoration', 'can', 'block', 'fish', 'object', 'container']]"
201,14254,scene0178_00-chair-3-4-5-36,The chair next to the lamp.,True,390,329,scene0178_00,chair,4,"['the', 'chair', 'next', 'to', 'the', 'lamp']",nr3d,True,True,False,False,False,True,chair,the chair next to the lamp.,['lamp'],"['lamp', 'chair']","[['lamp', 'desk lamp', 'light', 'cup', 'candle', 'salt', 'fan', 'night light', 'mug', 'tv', 'bin'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
202,18221,scene0305_00-monitor-4-1-0-2-3,The monitor furthest from the door.,True,356,132,scene0305_00,monitor,1,"['the', 'monitor', 'farthest', 'from', 'the', 'door']",nr3d,True,True,True,False,False,True,monitor,the furthest monitor from the door.,['door'],"['door', 'monitor']","[['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window'], ['monitor', 'tv', 'display', 'remote', 'picture', 'machine', 'alarm', 'controller', 'laptop', 'scale', 'heater']]"
203,19458,scene0005_00-chair-4-16-3-4-5,3 of the 4 chairs are pulled away from the tables. Choose the 1 chair that appears to be pushed under the table.,True,57,132,scene0005_00,chair,16,"['three', 'of', 'the', 'four', 'chairs', 'are', 'pulled', 'away', 'from', 'the', 'tables', 'choose', 'the', 'one', 'chair', 'that', 'appears', 'to', 'be', 'pushed', 'under', 'the', 'table']",nr3d,True,True,True,False,False,True,chair,the chair pushed under the table.,['table'],"['table', 'chair']","[['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
204,16095,scene0093_00-chair-5-14-15-16-19-20,The chair closest to the window and on the side farthest away from the whiteboard.,True,390,564,scene0093_00,chair,14,"['the', 'chair', 'closest', 'to', 'the', 'window', 'and', 'on', 'the', 'side', 'farthest', 'away', 'from', 'the', 'whiteboard']",nr3d,True,True,True,False,False,True,chair,the chair farthest from the whiteboard and closest to the window.,"['whiteboard', 'window']","['whiteboard', 'window', 'chair']","[['whiteboard', 'board', 'blackboard', 'sign', 'painting', 'whiteboard eraser', 'picture', 'bulletin board', 'notepad', 'display', 'cardboard'], ['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
205,3617,scene0698_00-nightstand-2-10-9,"The nightstand furthest from the door and couch, and in the corner of the room.",True,695,429,scene0698_00,nightstand,10,"['the', 'nightstand', 'farthest', 'from', 'the', 'door', 'and', 'couch', 'and', 'in', 'the', 'corner', 'of', 'the', 'room']",nr3d,True,True,True,False,False,True,nightstand,the nightstand in the corner of the room.,[],['nightstand'],"[['nightstand', 'side table', 'end table', 'drawer', 'table', 'dresser', 'tv stand', 'desk', 'bookshelf', 'coffee table', 'night light']]"
206,26362,scene0637_00-chair-3-9-2-10,The chair that is most pushed into the table.,True,505,650,scene0637_00,chair,9,"['the', 'chair', 'that', 'is', 'most', 'pushed', 'into', 'the', 'table']",nr3d,True,True,True,False,False,True,chair,the chair pushed into the table the most.,['table'],"['table', 'chair']","[['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
207,15824,scene0160_00-end_table-2-1-2,facing the wall with end tables and couch it is the end table to the right,True,500,108,scene0160_00,end table,1,"['facing', 'the', 'wall', 'with', 'end', 'tables', 'and', 'couch', 'it', 'is', 'the', 'end', 'table', 'to', 'the', 'right']",nr3d,True,True,True,False,False,True,end table,the end table to the right of the wall with end tables and couch.,"['wall', 'couch']","['wall', 'couch', 'end table']","[['wall', 'picture', 'machine', 'block', 'board', 'mail', 'case', 'salt', 'scale', 'decoration', 'ball'], ['couch', 'couch cushions', 'sofa', 'sofa bed', 'sofa chair', 'furniture', 'armchair', 'pillow', 'futon', 'chair', 'seat'], ['end table', 'side table', 'table', 'coffee table', 'dining table', 'nightstand', 'folded table', 'tv stand', 'furniture', 'desk', 'round table']]"
208,20648,scene0331_00-dresser-2-27-63,The dresser farthest from the window.,True,564,321,scene0331_00,dresser,27,"['the', 'dresser', 'farthest', 'from', 'the', 'window']",nr3d,True,True,True,False,False,True,dresser,the farthest dresser from the window.,['window'],"['window', 'dresser']","[['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent'], ['dresser', 'drawer', 'wardrobe cabinet', 'cabinet', 'tv stand', 'wardrobe closet', 'bookshelf', 'nightstand', 'shelf', 'kitchen cabinet', 'closet']]"
209,20131,scene0247_00-door-4-6-15-19-40,Door closest to the fridge,True,129,454,scene0247_00,door,6,"['door', 'closest', 'to', 'the', 'fridge']",nr3d,True,True,True,False,False,True,door,the door next to the fridge.,['refrigerator'],"['refrigerator', 'door']","[['refrigerator', 'mini fridge', 'vending machine', 'cabinet door', 'kitchen cabinet', 'file cabinet', 'cabinet', 'door', 'oven', 'tv', 'bathroom cabinet'], ['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window']]"
210,4958,scene0230_00-trash_can-2-12-11,The can closest to the monitor.,True,564,371,scene0230_00,trash can,12,"['the', 'can', 'closest', 'to', 'the', 'monitor']",nr3d,True,True,True,False,False,True,can,the can closest to the monitor.,['monitor'],"['monitor', 'can']","[['monitor', 'tv', 'display', 'remote', 'picture', 'machine', 'alarm', 'controller', 'laptop', 'scale', 'heater'], ['can', 'cap', 'salt', 'picture', 'car', 'cup', 'wig', 'fan', 'case', 'block', 'tap']]"
211,5386,scene0279_00-pillow-5-50-17-26-27-49,the pillow in the middle of the bed,True,220,692,scene0279_00,pillow,50,"['the', 'pillow', 'in', 'the', 'middle', 'of', 'the', 'bed']",nr3d,True,True,True,False,False,True,pillow,the pillow on the bed.,['bed'],"['bed', 'pillow']","[['bed', 'mattress', 'sofa bed', 'car', 'pillow', 'tv', 'boat', 'headboard', 'futon', 'seat', 'couch'], ['pillow', 'cloth', 'mattress', 'couch', 'couch cushions', 'blanket', 'futon', 'paper', 'purse', 'picture', 'alarm']]"
212,2226,scene0012_00-armchair-4-6-3-4-5,The arm chair closest to the door.,True,564,56,scene0012_00,armchair,6,"['the', 'arm', 'chair', 'closest', 'to', 'the', 'door']",nr3d,True,True,True,False,False,True,chair,the arm chair closest to the door.,['door'],"['door', 'chair']","[['door', 'door wall', 'doorframe', 'closet door', 'cabinet door', 'mirror doors', 'shower door', 'toilet', 'box', 'garage door', 'window'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
213,18697,scene0442_00-chair-4-8-1-5-14,"The chair in front of the dark brown, round table.",True,322,127,scene0442_00,chair,8,"['the', 'chair', 'in', 'front', 'of', 'the', 'dark', 'brown', 'round', 'table']",nr3d,True,True,True,True,False,True,chair,the chair in front of the table.,['table'],"['table', 'chair']","[['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
214,13239,scene0514_00-window-2-9-8,the window closest to the air-conditioning vent,True,570,437,scene0514_00,window,9,"['the', 'window', 'closest', 'to', 'the', 'air', 'conditioning', 'vent']",nr3d,True,True,True,False,False,True,window,the window closest to the air-conditioning vent.,['vent'],"['vent', 'window']","[['vent', 'heater', 'fan', 'picture', 'box', 'block', 'stove', 'oven', 'machine', 'remote', 'structure'], ['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent']]"
215,5215,scene0001_00-table-3-5-3-4,The table between two adjacent purple couches.,True,564,190,scene0001_00,table,5,"['the', 'table', 'between', 'two', 'adjacent', 'purple', 'couches']",nr3d,True,True,True,True,False,True,table,the table between two purple couches.,['couch cushions'],"['couch cushions', 'couch', 'couch', 'table']","[['couch cushions', 'couch', 'sofa bed', 'sofa chair', 'sofa', 'pillow', 'furniture', 'armchair', 'beanbag chair', 'futon', 'chair'], ['couch', 'couch cushions', 'sofa', 'sofa bed', 'sofa chair', 'furniture', 'armchair', 'pillow', 'futon', 'chair', 'seat'], ['couch', 'couch cushions', 'sofa', 'sofa bed', 'sofa chair', 'furniture', 'armchair', 'pillow', 'futon', 'chair', 'seat'], ['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand']]"
216,26027,scene0523_00-towel-5-8-11-12-14-15,The towel on the floor next to the bathtub,True,277,49,scene0523_00,towel,8,"['the', 'towel', 'on', 'the', 'floor', 'next', 'to', 'the', 'bathtub']",nr3d,True,True,True,False,False,True,towel,the towel next to the bathtub.,['bathtub'],"['bathtub', 'towel']","[['bathtub', 'bath products', 'bath walls', 'urinal', 'shower', 'sink', 'shower floor', 'toilet', 'bed', 'bathroom counter', 'boat'], ['towel', 'hand towel', 'washcloth', 'blanket', 'cloth', 'paper towel', 'shower', 'bathrobe', 'laundry bag', 'toilet paper', 'sock']]"
217,18299,scene0640_00-chair-3-50-28-51,The chair at the desk with the lamp on it.,True,324,340,scene0640_00,chair,50,"['the', 'chair', 'at', 'the', 'desk', 'with', 'the', 'lamp', 'on', 'it']",nr3d,True,True,True,False,False,True,chair,the chair at the desk.,['desk'],"['desk', 'chair']","[['desk', 'table', 'dining table', 'side table', 'workbench', 'end table', 'tv stand', 'furniture', 'bar', 'chair', 'drawer'], ['chair', 'armchair', 'office chair', 'folded chair', 'seat', 'furniture', 'rocking chair', 'sofa chair', 'stool', 'carseat', 'couch']]"
218,13534,scene0667_00-window-2-32-37,Choose the window that has a rectangular table directly in front of it.,False,308,45,scene0667_00,window,32,"['choose', 'the', 'window', 'that', 'has', 'a', 'rectangular', 'table', 'directly', 'in', 'front', 'of', 'it']",nr3d,True,True,True,False,True,True,window,the window in front of a rectangular table.,['table'],"['table', 'window']","[['table', 'dining table', 'side table', 'round table', 'end table', 'coffee table', 'desk', 'folded table', 'plate', 'counter', 'stand'], ['window', 'windowsill', 'glass', 'display case', 'door', 'display', 'frame', 'case', 'blinds', 'screen', 'vent']]"
219,17494,scene0444_00-bookshelf-2-0-2,The tallest bookshelf is the one you need to find,True,70,29,scene0444_00,bookshelf,0,"['the', 'tallest', 'bookshelf', 'is', 'the', 'one', 'you', 'need', 'to', 'find']",nr3d,True,True,True,False,True,True,bookshelf,the tallest bookshelf.,[],['bookshelf'],"[['bookshelf', 'shelf', 'closet shelf', 'storage shelf', 'wardrobe cabinet', 'pantry shelf', 'closet', 'kitchen cabinet', 'cabinet', 'wardrobe closet', 'display case']]"
